23298	tu pagal ar teri call peac communiti congress ke presid ke bail hone ke bad b unko suppor	2
745	use ram bas aur yehi log bolt h hindu terrorist nahi ho sakta saffron	0
32805	mithun sir appko aur aapk bete ko bahut bahut shubhka	1
13951	ab next elect gandhi ko kosker bjp jeetegi rss ka agenda hi hy gandhi ko necha dekhan ka	0
3028	ji pranam sir ayush homoeopathi doctor ki jagah govt bsc gnm nurs ko communiti health offic	1
20051	thank hh sheikh invalu friendship good wish look forward enhanc w	2
40643	@ 8882259371 hamesha se hindu neta ko hi apna neta mana jb masum musalmaano pe haml hue apko pta hai	0
32838	aadarniya sir ji aaj man prsannchit hua maa bharatya ke veer lal desh ki aguwayi shamil raheng	2
15383	sheikh 350 ka target kaha ha pure wc kbhi bhi bn skta ha 😂	1
23935	mahatir moham need protocol topi drama hous allah doe need take famili extend famili & bil	1
33032	pehl bhutan pm ka wrong photo old pic modi 1.0 pictur bhi thik se jugar nahi kar pate ho	1
12087	congrat sir ur new minist ab khelega india tabhi badhega india	2
32965	saap ke katn ka ilaj hai galatfehmi ka nhi pehl dusri team se jeet lo fir india ki bath k	2
24840	hindi bhi bolunga rothchild ke paltu kutt sen ke barem know well sale tu wahi	0
28392	robert vadra zameen chori bhi congress sarkar ke naak ke nich hi ki hai 🤣😂😂😂 pehl apna ghar	0
18085	bharat ke pardhan mantari ji ko bahut bahut mubarakbad umid hai ki bharat ke savidhan aur lok tantra	1
28346	yehhh hain wo looggg 👇👇👇👇 karachi ki baat nahi ho rahi worldcup kjel raha hai pakistan us k captain honi se h	1
37417	hate say uhh still love	2
40060	233 uniti love togeth expens good luck	2
16016	shut deal fact communal-shameless-worm lost one r indi	0
13514	kya yahi islam roja ramjaan ki kahaani ye fake id bata rahi hai kya humaar nabi ke bare ye jo fake id b	0
27444	ranjan good collec	2
19961	offic roop prash04 deepika006 snehal	1
36498	day baad eid ke melay khare lena new friend bahut saari eidi hogi 🤣🤣🤣	1
31294	yogend asshol teri maa ki ch saal mc apni aukaat dekh aur jada fadfaddaya joot khaayegaa	0
12619	mukhiya mujh poora yakeen hai muslim kabhi hindu ke saath nahi ho sakta hi yadi huaa bhi wo bus gaddari	0
19005	design perfect creativ veerji give goosebump	2
5102	yeh nahi badlega hara rang isk khoon sama chuka hai bus ab ye kuch din ka hindu h jald hi	0
23436	okay read au love think seungmin sent email kinda make sens head ..…	2
39341	rohit bhai apni anterastma se puchhna tarah tum darbaari patrakaron ne modi bjp rss ka agenda ch	1
28998	wo toh camara aur tv pe aan ke liy “ toilet karn se pehl bhi maa ka ashirwad lene pahunch jay	0
13260	bideshi media ko kharidn ki aukat nahi aur taqut nahi onli jyadatar indian media pichwara chatn mahir hai	0
26382	hahah nice joke insha allah forc give danda ass غدار وطن خنزیر	0
9357	bjp ki yahi baat achchi hai ki log apn karyakarta ko import dete hai isiliy unk karyakar	2
28029	matter much love england never support world cup like tum sala gora loug yeh world cu	0
14502	agr pdha likha insan bhi smaj bdlav ni la skta uska pdha likha anphad hone ke brabar h rght	0
16574	bjp sharkar nahi banega	1
41573	relationship fvcking scari matter good thing go love signif	2
15642	maaro iss kutt ko milkar saar thhu h ais ghatia logo pe arr ye wo log h jo apni beti takk ko nhi chhodt	0
29915	surya think meant sabka sath sabka vika	1
34225	anokha ladla ha bacpan sa waziraazam bana ka shok tha jo ka ab select ker ka pura kia gia ha naizi sb ka	1
24924	dear lalua beta tum ye batay ki evm kab aya hindustan khud chor hei sala dusro ko salah de	0
22543	yaar hum ko nahin kerni choron se taneez se baat chori pakray janay k darr se ikhlaaq yaad aya hai u	0
9971	usafzai dafa ho jao haram khoro pakistan tmaray bap ne nai bnaya tum log ezat k qabil nai ho	0
34535	se koi chootiya scholar nahi understand social liter understand	0
77	sharma1 sharma4 sunita ji kal jab evm ki seal tutegi jyada dard godi media ke anchor ko hoga	0
7580	shatrughan sinha / yashwant sinha / arun shauri ye log sabs bada bewkoof aur moorkh	0
22117	dalaaal ko dalaaal nhi tu gobar kahega kia know media dalaal	0
44567	koi chutiy ko samjhao ki india mein elect kais hote hai oh modi / shah back democrazi dead	0
41601	delhi ke gandhi nagar ki ya gaya delhi polic ki barbarta kya polic lynch nahi kahi jaegi	1
34378	kimtaeyen thank kimtaeyen hindi mo alam kung gaano kami kasaya sa ginawa mo purpl eyen 💜😘	1
1784	tehseen ab tere jaiso ko khujli hogi na tera sandoo jail jo jaan wala hai vais kisi	1
18159	ka beta bhosdiwala dusr ka tweet copi karta hai tweet chor sale madarchod ais follow nhi badheng	0
17285	b01 great job anna inspir million youth done	2
1678	harekrishna 2024 ke parliament elect hg modi ko koe gali nahi degaphir v modi hi jitega beta jara gali de ke dekh	2
41834	made upset kid stress stay late hour + hour homewor	2
26842	nawaz shareef sub accha hy app log shindh ke hukumranoo sy behter hain per ap logoo ka kahna hy	1
30903	zarur sikhek ge kuyki koi bhasha ( languag ) buri nahi hoti hamar itn bure din nahi	2
22086	tum liber log 2014 chai wala ka majak udaya	1
37687	et bhai kuch bhee analysi kar lo saath lad lete tab bhee koye guaran	1
29711	_…	1
15189	dixit even ? ? ? ? u bloodi islamist	0
16232	sherlock ye twitter apka ghar nhi 👀🤣	1
10361	english song fine aap road / highway banao aur tree kaato aur usko develop ka naam	0
22057	bhai parti ek pariwar ki h chodn ko koi tyar nahi h presid chairman sb italian log h	0
15881	insan ! ! ! nahi support karna dafa hojao dunia say likin kam say kam bakwasiyat mat phailao ha	0
34837	chutiyo ki kami nahi hai bhokan wale ab expect kar rahe hai ki log un per bhoke 🤣🤣🤣 th8 's funni	0
7370	prof74 thank bhai jaan love alway	2
6359	nonsens aasa ko cm bana diya jo bhagwan ke naam se nafrat karthi hai usko muslim crihsan se	0
30576	happi birthday maddi kais kahu tuzs rehna hai tere dil 💞 rhtdm 💞	2
21930	& see phrase came u pa talaga 3ggere much well yea im big fan streetfood &	1
23726	kejri also recd invit pm ceremoni excit chutiya ke haath mein jhaadu thammanewaal hai	0
22646	team definit win tho	2
14620	babi die thar daiy basi alhamdulillah bhutto still aliv noth els realli matter thar ke har gh	1
19793	pakistan ki purani jersey pr south africa likh kr agay hain cwc2019 lol	1
27034	bhabhi realli want meet youand tast lund oncephir usk baad mangogi har raat cum dm	0
38583	yeh gay angl har jagah daal diya jaata hai jais mazaak ho common peo	0
8338	symptom lag bhag match 😂😂😂😂	1
6647	kyu bhai modi ko hi bana de	1
35431	muqadma nahi chalna chay ai ka sedha encount krna chay taki dobara koi jurat na kri armi pay bhonkni ki	0
22067	happi birthday prachu may god bless lot happi love doll ❤😘 muhhhh	2
30047	stand nay someth wrong tweep mbu stand fuck stand	0
7217	go ... ... ... ... ... . wow love status bharat bharatadvancebookingstart	2
19659	dp dekhk nahi lagta bjp congress next elect bsp aajma lo milna baba ji ka thullu hai thoko taali	1
8027	itna kya bokhla gay jo yahi bhul gay ki bharat ki janta ne hi bjp ko chuna hai hare hai desh k gad	2
18244	sir aap hamari bhavisya ki ummid ho best aap ek din jarur safal hovog hame aaps bahut	2
12109	krishna nahi rafael ko pappu ne uda liea aur coco cola ki sikanji ki thele fit nahi kar li	1
6376	dear everi one help vishnu sharma gwalior madhyapradesh se hoo mere teen better jo jan	1
32627	srkxfanboy chup bc kuch bhi likhta hai	0
14999	nsharif zak lanat ho ese bete pe jo apni maa ko qabar nah	0
807	would bring great joy hear rendit des ree “ got ta ” . sayin xoxo	1
39304	kas mani happi return day happi birthday may god bless happi & good health & success	2
38143	bohut accha hogab love srk	2
2101	tum mushkur ho zindegi mein meri khus hone ki wajah mil jaati hai ❤️😘 love princ	1
2913	problem jeeteng jarur jeeteng fight awesom	2
41758	pakistan bharat ke us better ki tarah har jo last khakar bhi nhi shudarta pakvwi	1
26765	🌺 good morn almighti papa ji 🌺 🌹 plz bless sewa sumiran parmarth ka bal 💪 ba	2
20017	shame ksi ki maa ko q ghest rhi gandi ghtia polit main	1
9527	abhi darbari patrakar nahi hote hai isliy congress ka zut bikta nahi aap desh k virodh ka	1
36576	ek mohabbat khuda ki bi jab aap pyar hote ho khuda us ek insaan dikhta par wo bas	2
14385	ka ho gya tumko tabiyat thik ba na bahan ka ho gya bhauji ko k	1
40321	swami ji karmo ka fal jaroor milta hai chinta na kare apn acch karm kiy apna dharm	1
23669	7 hour electr fuck everi singl one vote tabde fuck chootiya tabde chootiya kaptaan	1
21950	wow maza aagya jcbkikhudaai	2
37402	papa pledgeagainstcorrupt bless didi honey ur rehmat ji	2
29006	toh main usko read karn ke bad un girl ko sorri bola lekin kuch boy unk sath aak	1
33543	hope indetifi ‘ kichad sir	1
3337	oath hote hi plaibl media apna agenda lekar chalu bantawar ki rajneeti rajneta kam aur media vale jyada kart hai	0
18889	bc ais tweet kara kar toh offenc likh diya kar kuch log joke bhi serious dhoond lete hai 😅	1
15962	kyun k ye media wali khud b manhoo kisam k saanp hn 😡😡 jo moka milni pr pakidtan ko dastay hn 😠😠😠😠😠😠	0
7758	sorri film vivek oberoi ki wajah see fail hui hai koi achha actor lena chahiy tha	0
19737	muslim vo kutt ki dum hai ko12 bara nali daal ke rakkho nali tedi ho jayegi muslim se	0
25323	special thank invit team talash ptv ramadantransmiss speak th	2
27969	ye kya bc yahan bjp jeeti hai jo result aaya hai wahi sahi rhe pr sala ye news fake ho warna elect pr se bh	1
24707	congress still learn lost rahul gandhi jab tak congress 0 seat nahi ho jayegi ta	0
17457	great decis taken govern sir kisan happi get relax jay hind 🇮🇳	2
24427	respect modiji main mere maa baba k baad agar kisika sabs jada respect kartahu aap ka aap k	2
29772	beb ik ure stress shit u got aight love ❤️	2
33250	nice thought realiti though might modi 's heart prachaar could n't care less ab	2
1105	happen 😭😭😭 cant watch live enjsj im sad	0
42593	want congratul becom cm andhra pradesh knew father well ysr ji great lead	2
19155	adenuga month financi - win physic - win career wise - win mental - win e	2
30779	interest seri hostageswithhotstar love see web seri bahut jayada accha seri hua ye	2
3068	¿ est á tu hijo tuiteando sobr la liga de las leyenda btw = buen teleport wukong lol = lucha otra linea lmao = los mago anda	1
15614	hi bakari thank follow earn point toward travel discount & free hotel stay	1
3151	aj k match k bad sb keh ry k 92 b asa e huwa tha dosto phr ye na ho k india bazi ly jay kio k 83 wala cup b idr e huwa tha	1
15177	janamdin ki bhut bhut bhadiyan shubkamnay mam ishwar apko swasth rkhe jiss app issi trh k aur manav	1
22495	offer bowl leftov pheni baba baba nahin mera figur kharab ho jay ga smh smh	1
19007	haayee nazar na lge 😍😍😍 ... . beauti coupl world 💗💗💘💘💘 pls get marri 💑…	2
24078	lol much maar dhaad less dialogu best ye toh	1
13263	virat - aapn kitn world cup jite hai queen elizabeth 2- jitni aapki ipl trophi 🏆 silenc viratkohliwithqueen queen	1
37840	bc afghanistan snbhala nai gya tu namak harama afghanio se chale new countri bna'n chal bhaag	0
16454	salman thatbeardguy aab woh teri randi bol raha thaa ki mera wala lund chushna chahti hai 😂	0
4605	modi ji sapat se phale ek din bi light nhi gyi kyu ki lene ab pht vohi darma strt ho gya hai jo kirshan pal	1
33088	thuk diy phir chatiy gaa nahi aapka pa kuchh bola ki nahi user dar dcm ka kursi ka ra	0
35171	watch pictur song come mind mainazaadhoon itn baazu itn sarr gin le dushman dhyaan se ha	1
45250	star raj happi moment congratul bhai lov u aapki life khushiyo se bhre rhe god bless u	2
24482	new zealand world cup jeet jay almost utni hee khushi hogi jitni pakistan k jeetn ki hogi alway hi	2
44216	aisey hi paon tale ink armaan aur ye khud kuchl jayeng aab nahi chalegi ye deshdrohi wali mansikta	0
3766	shot chopper kill men sad blunder 😡	1
22381	happi birthday lilgirl mani bless wish congret famili	2
37226	bro also start channel inspir n't loss hope bhai hum apk sath hai sav	2
41613	bhai aap bahut achh vayakti h samajhdar bhi h mein ek aam insan hoon kisi parti se nahi kisi ko	2
17085	angel mum make fav pilau chicken salan raita salad allow us open iftar ea	2
18339	well known pracharak said - > “ sangh kuch nahi kartha hai swayamsevak kuch chodth nahi hai ”	0
12964	han jani ye aiman ka acct tha ab ye log expos na krde kahi 😂🤷‍♂️	1
24196	kya ghanta rite selfish man spoil son 's life 's becom sadhu dedic life allah	0
9914	phir wohi baat bahi kitni khubiaan haain tum logon main jo kam bc scientist yea nahi bata paye ka larka	1
9524	energi eid safayi 😪	1
23813	congress v debat main kyu aay ye toh batao tumhar jais achor ki galiya sunn ke liy debat main aat nahi	0
27414	secularist sit outsid mandir bheek ka katora allah ke naam pe de de baba learn	0
12909	quot oh gandhi ki aulaad sun mullo ko yehi bhasha samajh aati hai ek gandhi ki galti se ye aaj h	0
16700	yeah hai mera bharat jaha par hamesha se sachchi ka gala ghoota jata hai	0
5321	hindu muslim ka itna hi problem hai toh mughlai chicken khaana band kar aur panipuri sevpuri bhi ban kar	1
24557	america direct attack nahi karay ga iran per kiun k iran k sath russia ki support hai wo saudi arabia au	1
33469	wo isliy nahi pahuchayi qki uski apni popular kam ho jati aur yahi kara	1
14650	thefilm react perfect everi situat new super cool ‘ bharat gif featur salman khan click ex	1
23299	twt love u sm ! ! ! luv purpl hair ! ! ! purpl ! ! ! hahahaa fantast today stun alw	2
3010	dur se dekha ganj uchhal rhe xiami 7 pro se dekha ubbal rhe ; )	1
28220	rana mirasi ki olaad tera baap qabil hota tax payer ki tadad men azafa krta mgr qarz le le k	0
14349	dramebaaz best thing n't care 😂😂	2
13007	haha wen love tweet get teekhal panipuri wala chai wala also aur koi bacha bai bhai ? …	0
31278	govt hospit phalodi ( rajasthan ) safai ki itni kharab halat phir yha koi kyu aana chahega toilet gand	0
17506	diii iss saal aapk life mei bohut saari khushiyan aay 😊 kyunki aapn meri life mei aak mujh bo	2
11445	allah maaf kare yeh tou ayat ul kursi se bhi nahi jarha	1
13774	mani happi return day bhagwan aapko lambi aayu de	2
31772	phantom sweet cigg kyaaa yaaad dilayaaa sir amaz tast fun	2
24199	chutiy nxt 5 year ki baat matt kar nxt movi ki baat kar sale khan superstar hi rhege jab tu mar	0
24635	car ap rakha mjha aik kam hai aps dm lock hai apka team ko strong krna ka ke lia help chahiya apki kehkarlunga team	1
14497	news24 ish kutt ko juto se maro	0
27777	✌🏻👍👍👍👍 nice hrithik alway superstar sure super 30	2
30263	adarsh sir pure din se wait kr rahe hai aapka shayd aapn mera tweet dekh liya love guruji 🙏 thank	2
9808	istikhara real seek allah give readi might hurt	2
30337	shame fuckless cameraman behenchod teri behen k 7 aisaa hoga bsdk tu b video banata rahega 😡…	0
11250	# कबीर_साहेब_प्राकट्य sarw brmhando ka rachnhar kal ( brmh ) ki tarah dhokha na dene wala kabir dev arthat kabir	2
17252	saastank dand wad pranam 🙏 . hatt 🙌😂 . yes r wait see aras 's mom sunochanda2 sunochanda	1
19830	watersavingtipsbystramrahim dr msg water precious us sacha sauda sirsa	1
16595	edo time add tip life use bullet journal thank sarah share	2
12024	jais bewakoofi bhare patrakaron ki wajah se hi hate increas ho rhikhud apn newsroom us ldke ko bit	0
27609	nepal ki tarafa vi aap ka dhan jana chiya great work sulet kartahu aap ko	2
23554	ek baat samajh lo jo hum baat karna nahi chaht hua tum log kahan reht hain aur jo hindu musalman sath keht hain	0
27775	ja laat het mikken dus maar aan	1
28468	ye fact hai chandi thandi hoti hai zyada gussa krne wale log isko pehnt h baki cmmnts dekhiy aapko pta chalega	1
2431	littl mix overr song oop underr song love like favouri	2
2861	n bengal 40se jyada bjp worker ki hatya ye hui knha ho mr call patrakar	2
1472	ese bar jogi ji desh ka home minist baneng desh ke liy bahut achha hoga desh ka andar bad	1
12533	कन्या chor nhi di bhaga di hai boli phele ranchi jaa kr illaj krwa dimag ka pr yaar jo v kho di	0
32132	feverr itni jahil weli awaam h hmrii sbko pta tha k wi sy jeetni ki auqat nh h hmarii phr b sb kch chor k live zalalat dekhni bait	0
27333	patrag ye randi ki awlad nich rakx islam insa allah walo mullo ko dekho yaha congressi aur cpim left h	0
1179	manmohan singh consid parti presid post ek chuppi hazaar baton se behtar hai uss badhiya udaharan nahi ho sakta	1
34609	puri bhai ji ye chutiya ho gaya hai jabs isko naukri se nikala hai ye bc anti modi hi likhta hai c	0
14735	eh realli n't give fuck nuzzl cheek smile	1
23418	hahaha appreci talent creativ bro yeh shuruat hai aag aag dekho hota hai kya	1
12821	tmc aur congress ko khatam karn ke liy bjp ko aur ladai ki jrurt nhi hai ab ye apn aap hi khatam ho jayengi	1
22616	ek hi dil hai kitni baar jitog ❤️	1
45117	twt listen love yhe vocal linr rap line also good show somr love yall self love rm 🥺🤧🧡	2
22002	happi birthday pappa allah apko sehat wali lambi umar ata karay aur apka saya sada humaray sir pay salamat rakhay aameen	2
29916	worshipp kabhi apan tweet khud v padhti ho 😂😂😂	1
29013	welfar societi dr saint g 🙏🏻 come infront follow stop corruptio	1
36476	rathe aap haar ho unhi dallo ki dalali ki wajah se yeh abhi bhi video bana bana ke becht	1
34670	kallu mama tm ni sudhrogey khair ye aur 5 saal karo 2024 dekhna modi ka tusnami ni pralay aaega	1
2536	muslmaan nahi dar rahe haa unko dara dara ke muslim vote ki rajneeti karn wale jaro	1
18711	best wish love mitra - best boy ever 😍😍😍😍	2
3441	fuck low iq girl girl * fookn se hum kya kareng 😣😣 ! birthday banayeng aur kya	1
34400	mgt thank ! ! !	2
29137	12 k like 12 k think nationalist hindu bhkt modi b	0
1645	bjp ke 300 win candid mein ek bhi muslim nahin ye tajjub ki baat nahin hai tajjub ki baat ye hai ke lo	1
19821	16 media satta ka dalal ban chuki hai	0
11838	second u par udta punjab kaun sambhalega sachin pilot second best option ground commi	1
17343	sunoo iz intelligen proud 😂	2
33149	satya ki jeet hamesa hoti hai pragya thakur par congress bahut julm kiy lekin satya kabh	1
38792	great speech pm sir sabka saath + sabka vika + sabka visva = great bharat	2
4785	andaaz mera sabs juda main baadshahon ka baadshah 👑 true lyric 👌🏻	1
13138	sahi hai tum lalu ke support ho tums aur umid bhi kya kar sakt hai jail	0
12539	sale chu arvind kezriw wo hai jo aaj bhi tum jais chatukhor ko apn pas bait	0
32665	jesus said unto go thi way ; thi faith hath made thee whole immedi receiv sight fo	2
24467	lonewolf hum apki kami bahot khalegi sushma ji apn jis garima aur sahanubhuti ke sath pichl panch saal bharat ke videsh mantri	2
4742	mom middl / high school longer mom happi gam	2
28655	mere nazar aapki respect aur badh gye h sir may god give strength recov unmatch	1
2079	yaar ye kesi demand ker rahay hou itni mushkil sey manaya hai larkay ko nashay lanay pay	1
21687	respect susmaji 🙏 mam 🙏🙏🙏 appki iss desh ko abhi bhi bohot zarurat hai mam pls return ur ministri p	1
11772	dionysus meetha pani gol gappa whi better eat rasgulla	1
4712	pleas apn bachon ko coeduc colleg admiss dilvaya karen ye univers aak yahan ka mahol kharab kardet	0
16310	india give hit like tumhiho darkhaast singer arijitsingh compos mithoon reunit love ball	2
28274	mock wherev u see sala urban naxal kahika	0
17253	jai jai shri ram 🚩	1
11113	< 4 4 1 9 > hiiiiiiiii new moot hope get close soon ! 🥺💞	2
13072	abvp full gawar jinka padhaai se koi naata nahi hai jcbkikhudaai	0
41302	tmhari ghalti nhi h agar tmhari maa ny milawat ki hoti aur tmhara koi aik baap hota tou tm yeh bakwa	0
29602	jis insan ne hamar haak se hame juda kar diya vo mahtma nhi ho sakt mana ki ajadi se pahl unk	0
16885	kuttey ki shakal gadhey ki awaaz ghodey ki bodi silicon bag pata nahin sir ko aisi	0
1910	relationship congrat dokha 🌚	2
30090	proud mother clap son prime minist india simplic best 😊 modiswearingin modisar	2
25378	kuch nahi bas 10 sal ye mauj kar k jayega bjp ko perman tata bye b	1
15467	insan sai ji good morn 🌹🌹 seva simran da bal bkshna satguru ji 🙏 🙏 watersavingtipsbystramrahim	1
10626	sir atalji alway us aapko bahut bahut subhkamnaay prabhu aapko aur jyada shakti pradan	2
35673	sir aap toh jeet gye hoh lekin dekhta hoon aap toh rai aadmi hoh garibo ke baar main kaha socht hong	1
28674	sab polit vale mc bc hote hai sb sirf apna vote k liy pucht hai sb mc hai koi v ho politician sirf apn	0
29223	ha gareebo ko giraftaar karo aur ko nahi kyuki wo train khilona nahi bechta na	0
14520	nahi manti elect bjp ki jeet ko nahi manti modi ko desh ka pm evm hera feri kar k jeet hasil	0
8445	yeah know hahaha compar two definit ronaldo one goat least guy	1
35360	tri gloss heard good thing say love balm dotcom	2
13823	's full song song - tujhekitnachahnelag singer - arijitsingh film - kabirsingh download link -	1
25456	poora hi bata diya ki bjp ki ho phir kyuo patrkar ban kar logo ko pagal bana rahi ho hai zee n	0
36961	pehl baat tu ye saal padk tu polic bale nhi reshbat deke bne hung kyu ki padh likh	0
45127	waah gaze case opposit liter kick life cos clingi friend lost	1
27157	think need statut act strong deterr savag peopl rapist q	2
16911	miss grill day - maaza toaster	1
14192	tere bap ki trha loot maal nahi hai os k pas chorni kahein ke 2 bar baghori ourt ka sapna hamri le	0
17990	sala bharatiya naam rakhta	2
17866	thank aatal jee aapko dhanyabad modi jee vi aapk bato par dhayan de	2
3576	mungu ni mwema tume amka salama alhamdulilah	1
892	sahi hoga sayad tabhi sirf appki channel pe ye dikh raha hai warna kuch bikav media	1
13541	voh sab toh thik h par parti daaru kam ni padnii chahi 🤘😄 happi birthday coach	2
40172	isk bad congress ki rajmata ko tyagapatr par nirnay ka adhikar diya jayega jise vah samast chaplus derbariyon ke	1
15927	aur inka captain keh raha tha iss world cup sabs strong team ye hain 😂	2
17873	achha hi hay samajh nahi aati enjoy music	2
36249	mehta001 chandigarhamritsarchandigarh review 🤩🤩🤩🔥🔥🔥 love u mere ustaad g love u g dher sara pyaar movi lyi sade	2
30713	chal ft 2 chainz & nicki jam - love n hennessi ( remix ) ( clean )	1
15277	sunoo pendu soul na kr thank sir	2
19968	kabih fail siraf kisi aurat say relat hi nahi bhi bohat say fail kabih haain jo ham insano	0
24353	90 abay khoti k bachay keh esay rha hai jesay tu dekh rh tha mother chod bharwa sala india ka tatta	0
22659	jai jai shree ram inquiklaab jindabaad bharat mata ki jai	1
34251	congrat welcom amitbhai ab ghar ke cockroach ko saaf karo ham sab aapk saath hai bharat mata ki jai	1
15066	500m + view dhanush sir saipallavi song rowdybabi 💥 6 month 👉	2
8470	samsk 21 ko show hi 3 see start hue te fake ss ki b hadd hti	1
43962	ins bolo india democraci hai yaha fauj elect nahi jitwati log jitwat hain vote dal	1
12652	whi n't u take place modi bad solv problem minut lectur dena bohut assan hai	1
18732	baat congress ko bachan ki nahi hai bjp aur sanghi soch ko jad se ukhad fekn ki hai jan	1
33948	got new bruce lee jeet kune hoodi veri nice high qualiti took 2 month huge back order	1
25059	ballot paper elect karao ek seat bhi nahi milegi bjp ko bjp ko toh koi bus main bhi seat nahi dega	0
42574	log salman sarukh chhor modi ban rahe hai ye garv ki baat hai ki jo log politician ko jhuta bolt wahi ab poli	0
13150	singh007 mum use love sabzi gavar besan finger lickin good 🙂	2
38593	hahah kafi jaldi sudher jaon ga sari life ki zarorat nhi paray gi 😂 also good grace allah 😊	1
15648	bio hi padhna tha scienc le lete tera biographi janna hein biolog nahi	1
4628	anni absolut beauti precious girl great voic abba father keep makin	2
38013	🏵️ good morn papa ji plz bless sewa sumiran parmarth ka bal bakhshna ji dhan dhan sa	2
24099	hi thank get back rakesh let quick look respond back soon mo	2
15354	sir hardik subhkamnay aapko aapki sudh soch desh ke logo ka dil jeet liya har baar modi sarkar jha	2
40329	hat muslim observ ramzan divin power guid ppl two hrs near die	2
29640	yadavpooja tum jais logo ke hi karn sp ki ye halt hui hai jo jyada hi apn aap ko smjhdar smjhte hai par hote nh	0
12850	love america owe free download	1
39061	teri batto se teri badniyati pta chalti hai loktantra ki majak udakar tu yeh thik nhi kar rahi hai janta maf nhi	0
18914	bodi anymor steal peopl poor pakistan ! …	0
8261	surat ki takchsila apart ki ghatna pr dukh vyakt krta hu aur ye slah hai mera ki public place ya bde buld	1
28308	han bhadw kyun nahi chunav ke 2 din pahl uska charact uchalo aur phir decenc ki um rakho acha hai dho diya	0
38331	hello sir humn aapki app download kari hai bahut hi amaz app hai sir ism aap naya busi shur	2
11679	wish happi birthday love ! ❤️🌹	1
4426	sahi kiy kyuki tumhar jais chamch bjp ke favour bolt hai din raat hindu muslim ke show chala	1
10285	tum salo chamcho kabhi nhi sudhrog tum pappu mutra ka sevan kart rho bs	0
2190	wallah 🤣 alway fast metabol make duaa sksksksksks	1
20091	presenc india thank understand concern nikhil wait respons bring	1
6492	kaam nahi hai logon ke paa elect bhi khatam hua ab kya karen toh orgasm movement hi kyon na chala	0
28625	23 may ko appka count chalu ho jayega public ko appki sarkar nahi chaiy	0
44357	chalti rahegi duniya hamar bagair bhi ek tara tutn se asman khali nhi hota good morn	2
32634	even one side media favour fake secular myth generat fake liber khan mar	0
36612	jenghiz caution vgnsh sorri machi 😁😘	1
23729	fulu liter best ever 😂😂😂	1
13773	ijassss sabk saath karta hai ye 😂😂 main ye soch ke fb nhi diya ki iska apna idol ka koi match nh	1
11077	abey khandaani chor tu chor hai har koi chor dikhega rahi chatn ki vo tums	0
3658	kim har henrettet de som skull ø rge en god avtal mellom nord-korea og usa washington g å r pompeo og bolton	2
20619	news deserv twitter page bahut bahut sadhuvad pyari bacchi mariyam ko ..🤗🤗 ishwar aapka aur aapk pa	2
24432	troll bahut kam ho gaye hai good sake person develop	1
6155	siyar agar sher ki khaal pahan le tho sher nahi ho jata hai jese hi muh kholta hai apni aukat bata deta hai ves	2
27579	995 joke sharam nahi ati ? ? ? bc hindu follow rule mean world	0
15983	modiji apko sadar parnam hamara loksabha chetar rajsamand raj atta vill jakhera tal degana dist	1
2376	lattoo thera tweet padk lag raha hain ki 23rd ko thu burnol ka sabs bada consum tha 😁😃	1
3139	pita ji good morn aj hmari famili ke sbse youngest member ka birthday h pls us pr rehmat krna usko ek	1
7967	sare bjp walo ka dalali kart ho phir kyun ayega nhi aan chahiy tum jais dalal media ko sa	0
6016	best pour love mitra 😍😍	2
21050	samajhdari ki madam ne wais exit poll k bad hi kisi ne chhoda nhi hoga result k bad waat lag gyi hogi	1
20080	tum log toh 4 crore illeg bangladeshi ko bhi nhi nikaln de rhe ho aur rohingya ko bhi desh	1
20458	jai shree ram	1
38314	612 nichol yes sure	1
18131	global agenda sirf modi ji ke pas hai congress 72000 se vote kharidna chahti thi aur desh ke agend	0
1378	thik thak hai 's noth great honest realli excit first 20min n peter	0
5430	dear sir jin student ne kisi problem ki wajh se rrb je exam shamil nahi ho pay unh ek aur mauka diya jay plzzz sir	1
40871	sabhya samaj aisi aurat ki koi jagah nahi jo loktantra ko gunda tanyra badaln ka kaam karti hai	0
19046	law fiza khan yes know 's wrong thing alhamdulillah	1
10966	soldier ni chutiya aatankwadi mare hai teri tuch desh ki aukat hai ukhad l	2
38817	secretofposit gud mor dear msg papa ji dhan dhan satguru tera hi aasra mere sohna satguru ji h	1
16121	hi love awwwi kinikilig ako ☺️ word warm heart ugh sweetest ♥️ thank yo	2
43795	bolo bahkton jai sri ram bharat mata ki jai	2
45089	wwjayd oooh hope tell spanish stupid surpris look face	1
29107	usk acc kuch error hogaya hsab log apn aap follow n follow se chale gay	1
28341	kya kare kuch samaj nahi aa rha hai sir rat bhar soya nahi hun desh galat hantho hai bjp ki man	0
24590	yeeeeee love keon work	2
3497	super stupid secur user verifi everi point made miss tatkal book kind hire	1
24733	shivsena aur jdu aisi rakhail hain bjp ki jo mar pit gali galauj karengi chaurah p	0
4746	twt 's offici nam june noth 's chang still love u forev	2
15924	sunoo wow masha allah artist 😍 keep amaz skill 🔥	2
3851	lier say 74…	0
25316	pic daal ke attent lena achi larkiyon ko shoba nhi deta 😑 belong sophist famili kind stop	2
22012	modi jii achhaaaa khush khabri dijiy desh ki janta ko hope give posit result	2
30487	let mankind say amen-shalom-allah meri love light truth	2
