10749	allhamdulliah good ap kaisi hain faisal bhai nan	1
10754	good found know yes unimport ! ! ! ) nan	0
10755	hope today 😟 tell pictur “ tri race unfit track got pun	2
10758	54 ke goli maardo ya isko captainci pr se hatao team na naa kr rkha gandu ne 😠😠😠😠 nan	0
10764	81 han exact think right ke jo bhi kaam achi neeyat dil se karein sab khud acha lag nan	2
10765	first time make halwa sawanak guy proud bibi jan	2
10769	good night pooja maim ji kais hai ap nameskar karna bhi bhul gayi ho parti badal diya kya apn apni jay hind jay	2
10771	hamar aadarniya pm narendra modi ji ko doobara pm banan par dher sari subhkamnay aasha karta hu	2
10779	kya chutiyapa chala ke rakha hai bc ek din hua nahi ki faltu ki bakwaa chalu hogayi coretard ki bina kuch samjh	0
10787	thoko thoko ab teri hi thuk gayi kahi ka nahi raha ab tu chale jaaa pakistan warna	0
10788	abhi surviv thrash pilot got kill	1
10792	aamirian batman given masala desi genr bollywood se kuch bhi nahi hota dhang se nan	1
10793	😂😂😂😂😂 happi birthday mam janm dhin mubarak ho appka birthday gift hamaray si	2
10797	syedzeeshan duaa hai k aisa ho youth ka haal boht bura hai ach hain lakin boht kum stay strong wish good luck nan	2
10804	inc dr ashok tanwar ji jindabad rahul ghandi jindabad nan	1
10805	whi singl peopl think god busi write best love stori yeh khudk manki tasal	1
10806	guy 🗿 emoji good show much yet littl emot break 🗿 mom ado nan	1
10807	aur ye kaht hain ki muslim apni auraton ko aag badhn nahi dete unh padhn se rokt hain 😂	0
10809	end night w sketch	1
10818	kush suppos best mate yea alreadi fuck mrs eastend nan	0
10823	modiji ko hardik subhkamnay bharat ka bhavishya unk chhatra-chhaya main ujjwal hai	2
10824	mukul roy ke time bhi yahi laga tha par forget polit choos best vice	2
10825	patrag sambitji ye secular nahi muslim ki parti h inko muslim k vote chaiy durgati ho ga	0
10830	well done ma'am apk jais logo aur khas kr apk dhrm se ais logo ki bhuy jrurt hai	2
10832	bhai yahe sahi kaam h aapka isko kart raho best wish nan	1
10833	logo ko maot maarn walo aatankiyo la'anat hai tum par bhale hi video banan wale ke abba ko tumn nahi maa	0
10834	muhammadpti kuttay bhonktay rehtay hein r karwan chaltay rehtain ye pashton nahi hy r na musli	0
10835	ab modi bhakt kidhar hai ab zee news ka shudhir chaudhri aaj tak ki news 18 ki	1
10837	aadarniya modi ji aap se mera nivedan h ki pakistan ho rahey hinduo pr julm ko aap veshvik patal pr purjor tarik se nan	1
10839	mana ki nahi kaha lekin ye propaganda nikla bjp cell se hai iss bjp ki seva aap 24hrs karti ho nan	1
10842	icc world cup main kali andhi shaheeno ko lay urri 7 wicket say pak ko shikast * ghaza israili fouj ki karrwai 2 palestini shahe nan	0
10845	sir mai ye chahta hoo bharat nagrik hone ke vast ki app rojgar par bhi kuch kare sir hamar india	1
10850	ye kya tareeqa hai ye kahan ka insaaf hai 😣 kashmir mein zulm kr kr k thakay nahi ho tm log jo ab india k andr n	0
10854	think make angri actual mani song fireproof never enough chang ticket nan	1
10858	sharam nhi tum logo ko chor ko support krti ho jinho ny mulk ko luta ab jab mulk tarki krni j	2
10859	apki baapon ne hi mulk ka bera garq kiya hua ha lanti nan	0
10861	har shak faraib nahi dyta likn ab aitbar zaib nahi deta ❤️ nan	1
10866	onesolutiontoeveryproblem gud morn sai ji bless everyon maximum sewa simran parmarth nan	1
10874	sir koi fayda nahi itna load lene ka desh usi ko chunega jo hindu muslim aur pakistan ki bat karega	0
10876	abe maiyat ke laud khawaab dekhna band kar jameen pe aa kutt ke tarah p	0
10883	ure good play guitar voic pun sedap one friend yng alway tell u thing	1
10888	best hope shall peopl 's videsh mantri nan	2
10889	assalam alaykum sis truli wish friend like real life seem love allahumma baarik ho ……	1
10890	jin logo ko khush karn k ly tum ne ye bongi maari wohi log tujh teri auqat k mutabiq zalil kar rahe	1
10895	firekbaarmodisarkar modihaitomumkinhai pmmodi jit ki hardik subhkamnay @ $ har har modi ghr ghr modi	2
10900	jitni khushi bhakto ko narendra modi ke oath lene se ho rahi hai uska fraction bhi liber ko rahul gandhi ke liy na hota nan	1
10902	beta ak jhalak dekho domino ki savour ka andaza khud hi laga lo 😝😝😝😍😍	2
10904	sirje big fan ur plzzz predict abt delhi assembl elect ur predict amaz	2
10907	god bless bro worri aisa kuch nahi hoga bade bade pat par log atey jatey rhate hi nan	2
10910	bjp ko hosh aa jana chahiy 2020 ka vidhansabha cgunav bjp ko akel ladna chahiy nahi haar	1
10911	rasta 's sent god n't hear nan	1
10913	wo khud paidal ho rahe hai ek last dono flop aur k ptani tiger pe jinda hai aur sab flop nan	0
10914	💕 good morn almighti papa ji 💕 🌵 plz bless sewa sumiran parmarth ka bal 💪 bakh nan	1
10931	khud ke rs se hi dalwa raha thhaa khangress ki tarah bheekh nahi maang raha hai	2
10937	saniya good morn sis kaisi ho aap nan	1
10940	patrag haarn ke gum se bahar nikaliy aur hindu muslim ke beach nafraat bona ba	1
10942	baaji baat ko samjhain 1000 see kam 1 rupiya bhi nahi hoo sakta inti ki tou khare nahi hy 😫	1
10944	fakhr e alam k concert se jo bachon pe zulm hua hoga uss ki report hui nan	1
10953	rd wah bhai nan	2
10956	- riptid vanc joy - saturday sun vanc joy - old pine ben howard - alaska maggi roger - beig yo	1
10960	ek tumhi toh ho samajhdar bhai sahab ji han raaj han ko kisi nai nahi jitaya modi ji ko jeetaya hai sa	2
10966	soldier ni chutiya aatankwadi mare hai teri tuch desh ki aukat hai ukhad l nan	2
10969	bhakt busi tweet achh din 2 0 jab achh din nahi ayaa phir pata nahi ye 2 0 ke pich kyun hei nan	1
10975	coupl day ago help chta ( @ hospit ) open futur travel 2019 event shanghai great h nan	1
10979	8619715355 pnr book wait tatkal chart prepar ticket confirm get refund nan	1
10985	sir ek fake lotteri ke naam se 9.23026e+11 number se whatsapp aya hai usm 2500000/- ka	1
10990	ye popat ho gaya ji ka )	0
10997	jay shree ram hame bahut khushi hoe ki bharat k 2 bar pradhanmantri shri modi g ko mila / mai uns	2
11003	ustaaz subh far better tahajjud subh far better tahajjud subh far better tahajjud subh far better th nan	1
11010	yeah good decis pakistan zinadabad pak armi zinda abad nan	2
11013	report degre ki jaanch hone pahl mat bolo rahul ke jija shatir chor hai ye innoc nan	1
11016	congratul pm modi ji aap ko pura das agla 50 sal tak pm dakhna chata hai congratul sir nan	2
11017	shi quit cute dragon coupl nan	2
11019	54 jeeto pakistan k nam per larkiyo ko hug karna band karo fahab sahab shame nan	0
11023	kaheen jemima niqaab ky peechi hi na ho ) disclaim ko sirf mazaq likha parha samjha jay nan	1
11024	gadkari happi birthday sir jio hajaro sal sal k din ho pacha hazar aapko tamari umra lag jay sir happi birthday nan	1
11028	good morn dear sister happi saturday weekend jay shree ram jay shree bajrangbali dada	2
11034	yeah itn saal choro ko vote diya aab modiji ko tri kar rahe hai lot mani year	0
11038	rd ye world cup nahi hai ki jeet gaya kaam khatma ar jasna manaay ar na hi ye congress parti hai nan	1
11040	hearti congratul ji 💐 veri best 👍👍 nan	2
11043	mujh bhi aaps bahut baatein karni hai also cute haha thank much ❤️😘 milo mujh 🤗 made nan	1
11044	* okay momw friend plan trip * mom nahi betaajkl k dost bht kharab haikhud parhai kr leti pr dosrun ko kharab nan	0
11045	tu taran adarsh se comparison mt kr apna nan	1
11052	duniya main 5g launch hone laga hai lkn ye sala ptcl broadband abhi tk apni harkaton se baaz nai aya phr keht hain k nan	0
11053	ka dimag kharab ho gaya hai jab se nidhi srinagar nahi gayi hai cc nan	0
11054	gal es zindagi ko apn lekh lagwana sai ji make feel purest & deepest 🛐♥️😘 aaps aap ji ko nan	2
11055	bharat k bhagyavidhata aap sarvopari hai hai bada gurur hota hai aap ko dekh k aap ki iss mahan post k	1
11057	gadkari happi birth day sirje	2
11058	n't blaze fast presenc sab kuch tri karo aur phir wapa airtel	1
11069	mujh samajh nhi ata log bach ko itna kyun charhat hain mean kaafi bach hain j	1
11075	epic wazir-e-azam ne 100 run banan ko bola insha allah boy play well	2
11076	say read may ā h ﷻ give strong imaan answer silent prayer jumma mubarak 🌸 ❤ nan	2
11077	abey khandaani chor tu chor hai har koi chor dikhega rahi chatn ki vo tums	0
11080	sir ap se request hai ap bengal manirul islam ko bjp se bahar kijiea use bjp ki bahut admi ko mara hai	0
11082	ek baar bsnl ke baar pata kark dekho bhai sayad acha nikal jay nan	1
11084	abhivyakti ki azadi'ka matalab pehlay khud samjho sardana ab ye bhi bhol chukay chatukarita kartay k	1
11088	gn saal kathu halala ki aulad jisk asli baap ka ata pata nahin hai bakwaa	0
11093	congratul modiji jai bjp jai hind jai sriram modiji app gulf labour kelih kuch karoo ji mene bahut bahut	1
11094	nahi bilkul wrong kaha aapan aajkl chehr ki udasiyon ko muhbat ka khel samjha jata hai hasi khushi ke ch nan	2
11095	part1-vot ke din kitn hain chan bhar bhi nahi jo jina parega wohi jindagi age badht hue peech chaln lagi	2
11096	avi tak toh socha v nahi hoga ye toh idea deraha hai bjp ko 😂 nan	1
11098	dear sir one best ministri get nan	2
11099	54 hate countri aatank vadi countri ko kheln hi nahi dena chahia ye india ki bh	0
11100	keep vijay bhai inspir youth ! ! ! nan	2
11103	mere bharat ne aaj modi ke kaaran duniya ke top desho apni jagah bnai via namo app	1
11105	yes humein world cup 2019 ka start posit k saath krna hoga lagado zorr macha shor morekashor nan	2
11106	tu saal hindu ko 15 minat khtam karn ko bol hindu tum	0
11113	< 4 4 1 9 > hiiiiiiiii new moot hope get close soon ! 🥺💞 nan	2
11116	shatrughan sinha / yashwant sinha / arun shauri ye log sabs bada bewkoof aur moorkh	0
11119	tamam student ko inform keya jata hai k jin student ka midterm exam mark ki waja se paper fail hai wo jalad az ja	1
11122	good 😘 rning pita ji ~🙏 dhan dhan satguru tera hi aasra 🙏 bless keep u mind everytim ❤️🙏…	2
11126	bolo rfpgrp ke offic se le kr constabl tk ki ye paisa jata hain railway ka b	2
11127	sister buri baat aysa nahi boltey kisi ko chor taber pori bat	1
11133	happi birthday veer j 🎂🍰🧁🍾🥂❤️❤️ . waheguru ji hamesha chardi kala ch rakh may birthday bring lot happin	2
11136	brain sudden play koi pathar se na maray mere diwan ko bakwa nan	1
11143	srkian hum log teacher ko pagal bana ke class se nikalt ye log maa baap ka chutiya bana kark date pe nikalt hai 😂😭 nan	1
11148	smay btaega hope get honor hope mahadev give deserv nan	2
11155	paneer tikka recip sabs pahl paneer ne aur usk baad usp tika laga le paneer tikka readi funnyfood	1
11156	shaid tum ye pata nahi k pakistan ki govern ghareeb hai karzay talay doobi hoi hai public	1
11159	hahahaha na baba bas amazha ba nawi sha3irakay bka tkaya 😂 ba awa haday mn bi lo tu kaka 😂 nan	1
11162	peechl 5 world cup se mein coca cola ka dhakkan ke peech ka code sms kar raela hai lekin aaj tak final mein jaan	1
11164	sabhi ko hamar taraf se bhi badhai	1
11178	ye coach centr nahi hai paisa kaman ki dukan hai sarkar ko ink khilaf kuch na kuch action	2
11179	sardana sarkar ka pithu sharam kar insaniyat nhi toh patarkarita chod hope bjp wale	0
11189	kcr - feder front - mungerila ke hasina sapn ha ha ha nan	2
11194	100 compani respons 70 % world 's carbon emiss n't understand south african consum nan	1
11196	veri late media defam cong taglin cong ka hath pak ke sath media set narrat x p	0
11199	bahut bahut shubhkamnay apk dusr karyaka ke liy humari aps apeksha hai ki jo apn pichl 5…	2
11204	bajrangi good movi n't see yet nan	1
11206	madhya pradesh ki kamal nath sarkar ko desh ke tirang ka apmaan kr rahi hai ye raat ke 9.35 pm pr pic li gayi h co	0
11221	videsho jankar desh ka pm noutankicomedykhud ka entertain karta hai desh pani ke liy	1
11224	beat instead jaab andar hi andar marrah ho aur upaad se jhoot bolt jarah ho ..…	1
11228	send love messag show * forward *	2
11229	realli n't see think middl class peopl like joke like shit like baba ji ka	1
11237	break free ye ladkiyon ka bada hi galat kaam hai first order differ drink	1
11245	thank god babe mahan nahi bani biji bauji ko mana kr dia sath rehn ko becaus hypocrit 😏😕 khuran	0
11247	congratul hope minist	2
11248	first space movi hai bc aur ye bc ek poster nahi de rhe launch se lekar mar ke chakkar lg nan	0
11250	# कबीर_साहेब_प्राकट्य sarw brmhando ka rachnhar kal ( brmh ) ki tarah dhokha na dene wala kabir dev arthat kabir	2
11259	bhai aisa cultur tumko mubarak jo haar jagah mazak ban jata ho nan	0
11263	still electr ... . ? ? kitha ibadat kr raha ho wapda walo sadi neind kharab kiti na .. @ dcrawalpindi nan	0
11268	listen utena figur beauti love looo hair detail ! ! ! ! ! ! !	2
11270	ye meme rohit nahi dekh payega kyunki bo abhi soo raha hai ipl jeetn ke bad wc ke practic game jab	1
11274	happi birthday shahe e insaniyat 🎂🎉💓 miss alway bravo shaheedsalmantas nan	2
11276	sun le sarkar nhi jo lok shba hua h uss kai bura vidhanshba hoga nan	1
11280	white pizza realli good asl 😋 mad af lactos 😞😒 nan	1
11286	fearless stare huh lick ass bitch dheet beghairat zardari thu gaandu hai	0
11287	trump america hate minor boooooo m0di india hate minor pataka phodo 🎉🎉 nan	1
11289	res sir sadar namaskar want see cabinet sir told develop jabal	1
11293	bsdk usk kapdo pe mt jaa jitna pakistan ka budget h utn ke gandhi ki bakri badam khaa jati thi nan	0
11294	dear sir pnr 2462603089 sir tomorrow exam rrb-je first time nan	1
11297	bjp ko elect mein fayada hua perntu bahut saar kaaryakarta ka nuksaan hua sadsya mare gay aur abhi bhee	1
11299	khan wahab modi ne yeh sab nhi karwaya hai yeh yagan k politi	2
11303	bahut jabardst rohit sir wse ashutosh ji ko congress ka spokesperson bna dena chaiy bahut dukhi hai bechar nan	1
11304	ais hi kark jitao bhai modi ko one give shit musalman useless problem like nan	0
11310	jinko khud nahi pta ki ramcharitmana kya hai wo bhej rahe h bjp neta ko phle khud samjhna chahiy f	1
11317	dear viewer thank uncondit love faith awaaz	2
11328	tum jais log tv studio batkar bjp ki dalali karo total channel aur opposit ko gali g	1
11330	life jhand hai jcb ki kudi badi mast hai 😂🤣😂🤣😒🤦🏽‍♂️😭	2
11333	shame khoti k bachay k pas aur koi khabar nhi nan	0
11339	's caus nutti new agey human u social media help fake news nan	1
11340	didi intoler freedom speech etc etc let us unit & fight fascism ' . didi man shout jai shri nan	2
11344	rahiy larki bhaag jaati hai also need sex nan	2
11345	jai jawan jai kisan ji make us 2 understand hat modisarkar2	2
11346	affanf9 australia icc event australia ke toh hamesha hi achha khele ho nan	1
11347	iss bada besaram indian polit kabhi hua na hoga bjp iska baap koi tha congress aat hi kon hogya nan	0
11349	di kuri ye toy apka hn kyn ka ap juttt hn xd nan	1
11350	10 peopl arrest mamata banerje 's polic chant jai shri ram tmc goon went one step bjp worker st nan	1
11355	youhat htf would know mujh toh khud 90 % yt samajh nai aata nan	0
11360	feku hai ye aisa chaka mara ki caught ho gai puri congress bada ayaa tha modiji ko bahar fekn nan	1
11361	aapn ek iron ladi k tarah kam kiya aapn videsh tak aapana loha manbaya mam great nan	2
11363	job nahi hai gdp low ho gai hai har jagha hindu muslim pe charcha par nahi apko stophindiimposit trend ka	0
11364	ki sarkar uppsc ne record bana diya khule aam exam ke parch bazaar bik rahe hai lekin kamal nan	1
11365	ab tak shuru bhi nahi kiya ji ne dekhiy aaj ka news yeh darr acha hain 😃	1
11370	📷 happi birthday rahn sinclair / wolfsban	2
11371	ab bjp sarkar hai desh aesa hi rahega	2
11373	god bless u denni wish u recov well mental ill negat chutiya	2
11375	sena freedom speech hi problem hai pakistan mai ye bolk dikha de koi - pakistan tere tukd hong	0
11378	dani yahan humid ki waja se sweat hoti hai bht jo bht irrit krti hai punjab side per j	2
11381	aum na naa boy play realli well 😂 meme explain 😉 pakvwi wivpak	2
11382	bkl ki shakal hi suar jais hai usi ko dekh k log paisa fenk dete hai nan	0
11388	bear vote bjp bcos hindu khatr mein hain nan	1
11391	's babi deserv much better truli screw writer saar charact develop ka ra	1
11404	onli imandaar loko j sui sakvana good thing alway nice sleep nan	2
11408	bc lekin hum crimin ka fan nhi hai jo shera se apna ga * fata chuka road pe car aur jail ghar shera ne	0
11419	's beauti pic ever exist like look beauti outfit beauti eye beautifu nan	2
11420	sabk daaman daag hai koi apn ap ko 100 % sahi bata hi ni sakta jo desh k liy congress ka neta bne nan	2
11431	akhir kyon nhi 100 % vvpat ke ginti ke liy bada kadam nhi uthati kahin congress bjp ka	0
11433	om islaam kabool karn ki bohut aag lagi thi jawaani ka bhooth jo sirp chadha tha ab jawaani ke	0
11438	2 articl islam khatr mein hai tommorow esa mat karo bhiyaa humara dhandha band karaog kya nan	1
11440	bhakto dekho evm mata ka chamatkar aur ballot baba ka kamal fenku aur tadipar ki jodi evm chor hai yeh kadvi sachc	0
11445	allah maaf kare yeh tou ayat ul kursi se bhi nahi jarha	1
11447	gau rakshak ne iska mob lynch nhi kiya kya baar koi chowkidaar bhi nahi dikha abhi tak jo	2
11456	love bena 💚 pic mirboo north week	1
11465	🌹👫 𝐹𝒾𝑔𝒽𝓉 𝒻𝑜𝓇 𝓊𝓈 👫🌹 fight nashvillemovi 📝 fight ray rayna nan	1
11467	[ video ] afghan street food seri degdan wa tanor mitra ( english substitl ) . ep focus simiyan	1
11472	modi tujhs bair nahi yogi teri khair nahi nan	0
11475	aaj ka gyan 💡 zaruri nahi ke offic der tak kam karn wala ladka mehnati hi ho hosakta hai ke	1
11476	humor wo chhed bhi jhaadu k karan bana hai warna ab tak shit mouth	0
11477	world cup dekh rhe sir 5 ko india jitega dhwan virat rahul ka bla bolega jai hind jai modi nan	1
11480	ha ha ha pakistan ka sabka saath sabka vika	0
11481	yahusef retent bro draw everybodi fortun unfortun nan	1
11483	ek ia offic ish tarh ke cheap baat krti hai chi sarm kro tum ia nhi bjp ki chamcha ho nan	0
11487	[ code dad ] war pike = best n't grubhub sub	1
11488	r readi dill jaan sa 😜 nan	1
11500	# वंशवाद har parti hai upper naa sahi nech par hai jarur phir bhale vote bank ki rajniti ke liy ek dusr par k	0
11501	har jagah yahi sab chalra haraamiyo ka religion peac ✌️	2
11514	n't worri bhot secur yeh km az km har array gheri ki bas ki baat nahi 😂 nan	1
11520	mujh aapk har ka bahut dukh hua hai bhagwan jagannath ki jaisi ichchha ... ... ... ... jai jagannath ... …	1
11522	manna pdega ap logoko 6am se continu live repot krte rhe subh se shaam shaam tak aok shwetasingh	2
11528	jahil aurat ; 1 30-35cr ki aabaadi wale minoritu nahi hote 2 itn saalon se jo muslim gund harkaten kr	0
11530	srkxfanboy beast block kr sale jlte hai dusro ke kam se khud ka star gar bhetha hai dono nall hai nan	0
11542	jaan obvious 'm extrem excit watch	1
11544	newprofilep 6 year dream 😍 come true 😎 inspir hero love brother god one nan	2
11545	lanat ho fawad chodr tum par nan	0
11549	happi birthday mammi rip miss u lot yes 😔	2
11562	ye 40 % log kon h jo congress ko khatam krna chaaht h nan	1
11567	inc 28	1
11568	tun chuteya hein ki pagal sala teinu kha c na mein phla apni aukaat ch rha kr teri aukaat boot	0
11569	vipaksh evm ke bajay apn sansado pr diyan deti aaj ye nobat na hoti tb vipaksh ke sansado ne	1
11570	rape case yeh aaisa masla hai kay jis kay har 2nd person awaaz uthata hi phir kuch din mai woh chup k	1
11576	sania apn ese tweet akhir pak armi zindabad zarur likho allah apko maze ghaddaron ko	0
11582	humar pradhanmantriji ko bahut bahut shubkamnay nation good wish bless alway team 🙏 nan	2
11583	khud ko bol rha ? ? ? nan	1
11598	nucm also jai shri ram nan	1
11604	agent101 baat ais kartay hain pmln walay jais super power chor kar gay pakistan ko nan	0
11605	's quit sad even construct ram mandir ram janambhoomi ayodhya need knock door court	0
11606	har umar main pyar hota hai alag tarik ka nice one nan	1
11609	amaz video love track bhumroo sung dekhiy aur enjoy kijiy ( full song facebook ) nan	2
11614	ammi ji first eid without 'm still unabl believ 😭 per ammiallah ki nan	1
11618	happi birthday morgan freeman - filmi duniya help line 8866681188 / 2288 / 3388 / 4488 born 31 may 1943 ( …	2
11620	haha guarante number would wrong 😂😋 also question answer sorri wer	1
11621	much love laughter n bless 🤗 everyon favorit n meri jaan paji thank u much wonderfu nan	2
11622	janab iss kuch nahi hoga desh bhakt bano vote ki rajniti khatam karo desh hit kaam karo	2
11634	firdouspti bilkul us ko drr hai k jis khawab ko pura krne k piy us ne apn walid ko jail bhijwaya wo kbhi pura	1
11637	big fan retweet aapka channel jaldi vapa lane ki kushish karuga	1
11642	muji laga eid hai khula hoga par shit sab almost band tha nan	2
11645	sidra umar awsom sir ) asadumar panahgah islamabad ramzan2019	2
11646	sir hum aapki tarah virat kahan aap hit hain aapn 5 saal pehl bol diya tha ki nda ko 3…	2
11653	height sir se paanv tak birthday parti nahi dunga sign poor naam ke karta hun favourit colour rangeen hai zindag nan	1
11657	nazariya ek rakhiy har baar rakshak par h	1
11660	like perform raanjhana movi appreci today feel right sundar di	0
11662	fuck	1
11667	veri disturb hukmran aur awam sub behi zindagi mein sirf paraisha	2
11673	rtrnap frankelio kismat sponsor - enter free	1
11678	tum log journalist bann kais jaat ho journalist ka j bhi nahi ho tum jais log mann toh kar raha hai	0
11679	wish happi birthday love ! ❤️🌹	1
11683	congratul much proud jai hind vand madaram barath	2
11689	skype famili like “ look beauti babi ” 😂 cat kitti chat minou miaou meow # 猫 # ねこ # ネコ…	1
11697	world salman khan world love bhaijaan paidmediacantharmsalman	2
11702	inko itna goli maro ki ye madharchod apn app ko hindu k rkhwal smjhne ki bhul na kre pahl madharchod	0
11704	rkn deshpand varieti pakoda great 2 stand 1 palak patt ke pakoda great take nan	2
11709	mat kaho dil se nahi ho wese shakal ka mjhe pata nahi aesa kch matter nahi krta 😛	1
11712	dssagainstdowri good morn papa g bless us maximum sewa simran parmarth success life nan	2
11715	roz bombay train k bahar se logo ko side potti kart dekhna log jhopd hai bhook se mar rahe hai log road	1
11717	teri okat gaddaro k talu chatn ki hi nan	0
11726	kamal ka mulk pakistan koi behen bhaiyon ko nahi bula sakta koi najaiz bachon ko 😂😂😂 nan	0
11727	answer sometim think lathon k bhoot baton se nahi manat nan	1
11728	janadesh se sirf utsah nahi hai dukh bhi hai aakhir 5 saal kuch kiya bhi hai govt ne	1
11730	ind good final got discuss anyth tum jai	1
11733	afghanistan ke khel nahi pay yeh dono kya kheleing yeh aag bak	0
11734	ye epic hai apn kartuton ki jimmedari irctc pe daal rhaa hai launda ehh ehh ehh ehh	1
11735	tum bahut mast kaam karta hai bittu bhai 😂😂🙏🏻🙏🏻	1
11736	zindagi may pah dafa insaf qanoon par itimad howa kay ye chor tubber pakistan may oh sorri jail may eid juzari gi nan	2
11737	fata se muhabat k alambardar ttp se tou tabl talk karn ka kahti thi local ki koi auqat nahi	0
11738	sad khusra beaten & bugger holi month	0
11740	sekci bayi ya li yes 'm witch 😋 nan	2
11743	way see miley fuck cyrus omg nan	2
11744	sarna hume chaiy purush ayog want men 's right men 's right human right jis din men 's right ke k nan	1
11746	7 main kisi ko tag nahi kr smjhe app even enough handl guy alon need bheed like	0
11748	serif aik teekay ke zaroorat hay baqi sub set ho jay ga nan	2
11751	manniy amit sah ji subhkamna apko ummid hai ki aap apn jimmebari ko desh hit mey aag badhayeng jaisa	2
11752	ca n't wait chand raat jab * mehndi lagi gi mere hath * 😂😂🙈 eidulfitr 🌸 comingsoon nan	1
11754	ulhaq even ramadan effect kick time niyat hi khrab thi dafa bhanjon ko khila kar abid ali nan	1
11758	south africa ka aisa haal hai ki unk koi nahi bhi khelega bhi wo haar jayeng cwc19 nan	1
11761	ayeee 😍😍 thnkuuu much realli mean lot 😍😍❤️	2
11762	ind ye hindutva bhagwa aatankwaadi terrorist jaahil kutt hain ink munh nahi lagna	1
11763	dhan dhan satguru tera hi aasra bahi ji papa ji bless u & famili bless ji thnx bhai ji 🙏🙏 nan	2
11771	inc maa k lodey 6283347818 haiga mera phone kr lvi fudu saala bkwaa maari ja rea loda nan	0
11772	dionysus meetha pani gol gappa whi better eat rasgulla nan	1
11774	sir ji aapn hamar comment ko lik kiya dhanyawad sir ji aap apney sthar sey pharmacist key liy kuch karey nan	2
11778	thank 'm alway u mauka mila hai toh aisa kaam kijiy ki jiski mis	2
11781	modi ji plzzzz saal kuch kaam kr lijiyega desh main halat kharab ho rahe hai videshon apni pehchan se j	0
11787	sacchai ko dikhana nafrat nahi hota mere bhai yahan koi nafrat nahi kar raha sacchai ke dar	1
11788	alreadi 20 sudah tua ya bhay nan	1
11798	true matter happen ca n't see amma cri unka har aik ansu dil pe jaak lagta hai nan	1
11801	chutiya fake video h ya footbal ka match dekh rahe hnn log pr andhya n k dikh nan	0
11804	jage tab se savera hold back issu ko pure desh duniya dikhana hai ek bhi hat	1
11814	bakwaa band kar mean love punjabi / urdu nan	1
11816	cspdcl ki lachar vyavstha ke karan hum bhartiya nagrik industri area hous board bhilai modi ji ka shapath	2
11822	chori ka nazariyacorrupt ka nazariyamega project mea commiss khane ka nazariya nan	2
11824	mani congratul mam pleas mam pubji game ban karva deejiy jiss children healthi educ per focus kare nan	1
11829	adhiraj bechar ko interview nhi dia bhai ne rone laga 😂 nan	1
11833	logic toh khud ka nahi hai jab teri	0
11835	give mom month notic go specif date time nan	2
11838	second u par udta punjab kaun sambhalega sachin pilot second best option ground commi	1
11841	imran sir u great big fan aap hmesa se garibo ke liy bolt nice sir nan	2
11846	hasgaha show kid ( art & craft ) win starcitizen arrow commerci son cool doe mean co nan	1
11847	sir daili complant kar rha hu ca 150826181 ya kejriw ke maa bhan ak kare tab complant thik hogi nan	1
11848	ha ha ha dahi tonsil sooj gay thay	1
11849	aap log 1 month ki chhutti par na tum logo ki problem kya hai	1
11851	siddiqui bum chum trust pakistan public sulk india daili basi spoil	0
11853	nk isi ko keht hai aankh mein patti laga kr k bhakti karna jais congress kuch kiya hi nahi	0
11854	nawaz chor zardari chor faryal chor khaqan abbasi chor maryam safdar chor shahbaz chor niazi c	0
11855	mast bakra phusa windi bounc pak fun watch wivpak cwc19 nan	1
11858	27th ramadan mubarak famili may allha bless upon n famili nan	2
11860	amanna english accept hindi matlab chachi ko ijjat nahi de sakt foreign ko de	0
11863	ac work complain creat issu said quot staff nhi hai hamar pass	1
11869	arey parveen pakistan chola ja nei nrc ayi gi pakor jao gi lath mar kor bahar ko	0
11870	kuti chor ki bachi jothi joth ki bachi ap ne sirf london hi mehnat ki ha tum chor ki bachi ho	0
11872	shame tum log parh likh jahil ho thing got u smj j	0
11874	happi birthday brother smith wait watch boy ball 💯 nan	2
11882	damag kharab imad waseem ke jaga hasan ali nan	0
11891	good morn kirit 🌸 sorri delay best respons possibl 🙏	2
11894	yeh tabbarh ns ko nelson mandela sabit karega ! ? ns toh nelson ke kutt ki bakiyat ke barab bhi na	1
11898	badshah thank sab sahi hai bro 😍 💕 ur ultim ❤🙏🤗✌😘😍😊 nan	1
11903	u fuck illiter chutiy ja apni dimak ka illag karwa dont bark like mad dog nan	0
11919	yousaf api app b boht tezz daka hova match ko kah rahe ho k nahi daka atna mohbat payer hai pakistan sa k hart nahi dak sakti na nan	1
11920	desh ke gaddar vo harami kejriw hai suver जो हिंदुस्तान की armi से प्रूफ mangata hai sadak ki पै…	0
11924	lag ja gale ki phir ye hasin raat ho na ho shayad phir janam mein mulakat ho na ho r	1
11930	dial ransu india meri koi led nahi aarahi hai payment dene pahal bola aap ko daili 10 led aayegi lekin nahi aarahi hai nan	2
11931	malvika ji bahut din aap dikh nice shanndar tajge good afternoon	2
11934	dad look 's good kush govern dispensari good nan	1
11938	hindu muslim ko apa ladana aur khud baith ke italian malkin ke sath majj se isai convers machinari chalana nan	0
11939	en direct des champs- é es pas 1 giletsjaun super ambianc des tourist par millier enfin revit	1
11940	happi birthday puraa 🎈 sorri semalam pukul930 dah tidur 🤪 nan	2
11941	khokhar agr umar jaisi bndi ko hatya ja skta tu zartajgul ko farig ker denay k lia govt ko sochna ni chae nan	1
